Step,Node,Series,ElapsedTime,EpochTime,CPUFrequency,CPUTime,CPUUtilization,RSS,VMSize,Pages,ReadMB,WriteMB,CPU_norm,ObsState
-1,r4858666-n911952,0,0,1611618179,11.125090803288455,0.0,0.0,2184,168384,0,0.0,0.0,11.13,0
-1,r4858666-n911952,0,10,1611618189,39.96060537934444,0.0,0.0,832,7776,0,0.0018579999999999,0.0022429999999999,39.96,1
-1,r4858666-n911952,0,20,1611618199,41.37154606472511,0.0,0.0,832,7776,0,0.0,0.0,41.37,1
-1,r4858666-n911952,0,30,1611618209,93.69337524906359,0.0,0.0,832,7776,0,0.0,0.0,93.69,2
-1,r4858666-n911952,0,40,1611618219,92.89921352435837,0.0,0.0,832,7776,0,0.0,0.0,92.9,2
-1,r4858666-n911952,0,50,1611618229,15.155365420056885,0.0,0.0,832,7776,0,0.0,0.0,15.16,0
-1,r4858666-n911952,0,60,1611618239,13.517928774313598,0.0,0.0,832,7776,0,0.0,0.0,13.52,0
-1,r4858666-n911952,0,70,1611618249,41.842493354057275,0.0,0.0,832,7776,0,0.0,0.0,41.84,1
-1,r4858666-n911952,0,80,1611618259,49.19393843674776,0.0,0.0,832,7776,0,0.0,0.0,49.19,1
-1,r4858666-n911952,0,90,1611618269,10.20113010451194,0.0,0.0,832,7776,0,0.0,0.0,10.2,0
-1,r4858666-n911952,0,100,1611618279,83.53415334837126,0.0,0.0,832,7776,0,0.0,0.0,83.53,2
-1,r4858666-n911952,0,110,1611618289,12.293194772404483,0.0,0.0,832,7776,0,0.0,0.0,12.29,0
-1,r4858666-n911952,0,120,1611618299,46.27179693807336,0.0,0.0,832,7776,0,0.0,0.0,46.27,1
-1,r4858666-n911952,0,130,1611618309,11.666796317842813,0.0,0.0,832,7776,0,0.0,0.0,11.67,0
-1,r4858666-n911952,0,140,1611618319,89.74224088153149,0.0,0.0,832,7776,0,0.0,0.0,89.74,2
-1,r4858666-n911952,0,150,1611618329,58.53937798141264,0.0,0.0,832,7776,0,0.0,0.0,58.54,1
-1,r4858666-n911952,0,160,1611618339,92.3584337697421,0.0,0.0,832,7776,0,0.0,0.0,92.36,2
-1,r4858666-n911952,0,170,1611618349,85.87559330866772,0.0,0.0,832,7776,0,0.0,0.0,85.88,2
-1,r4858666-n911952,0,180,1611618359,35.02816273550105,0.0,0.0,832,7776,0,0.0,0.0,35.03,1
-1,r4858666-n911952,0,190,1611618369,66.90689513877348,0.0,0.0,832,7776,0,0.0,0.0,66.91,1
-1,r4858666-n911952,0,200,1611618379,43.866899744568464,0.0,0.0,832,7776,0,0.0,0.0,43.87,1
-1,r4858666-n911952,0,210,1611618389,11.840395823191178,0.0,0.0,832,7776,0,0.0,0.0,11.84,0
-1,r4858666-n911952,0,220,1611618399,14.113932150560249,0.0,0.0,832,7776,0,0.0,0.0,14.11,0
-1,r4858666-n911952,0,230,1611618409,19.22603826628446,0.0,0.0,832,7776,0,0.0,0.0,19.23,0
-1,r4858666-n911952,0,240,1611618419,8.874863215624545,0.0,0.0,832,7776,0,0.0,0.0,8.87,0
-1,r4858666-n911952,0,250,1611618429,81.17154924488867,0.0,0.0,832,7776,0,0.0,0.0,81.17,2
-1,r4858666-n911952,0,260,1611618439,90.60733387995712,0.0,0.0,832,7776,0,0.0,0.0,90.61,2
-1,r4858666-n911952,0,270,1611618449,65.70890551340536,0.0,0.0,832,7776,0,0.0,0.0,65.71,1
-1,r4858666-n911952,0,280,1611618459,88.54730380880102,0.0,0.0,832,7776,0,0.0,0.0,88.55,2
-1,r4858666-n911952,0,290,1611618469,93.17836332342229,0.0,0.0,832,7776,0,0.0,0.0,93.18,2
-1,r4858666-n911952,0,300,1611618479,46.78953537211495,0.0,0.0,832,7776,0,0.0,0.0,46.79,1
-1,r4858666-n911952,0,310,1611618489,84.74134705208533,0.0,0.0,832,7776,0,0.0,0.0,84.74,2
-1,r4858666-n911952,0,320,1611618499,11.64860453632655,0.0,0.0,832,7776,0,0.0,0.0,11.65,0
-1,r4858666-n911952,0,330,1611618509,33.38875188250516,0.0,0.0,832,7776,0,0.0,0.0,33.39,1
-1,r4858666-n911952,0,340,1611618519,9.645738963177555,0.0,0.0,832,7776,0,0.0,0.0,9.65,0
-1,r4858666-n911952,0,350,1611618529,96.07272662077634,0.0,0.0,832,7776,0,0.0,0.0,96.07,2
-1,r4858666-n911952,0,360,1611618539,12.780243566298719,0.0,0.0,832,7776,0,0.0,0.0,12.78,0
-1,r4858666-n911952,0,370,1611618549,2.694084892601401,0.0,0.0,832,7776,0,0.0,0.0,2.69,0
-1,r4858666-n911952,0,380,1611618559,11.537009042399895,0.0,0.0,832,7776,0,0.0,0.0,11.54,0
-1,r4858666-n911952,0,390,1611618569,85.51813853713206,0.0,0.0,832,7776,0,0.0,0.0,85.52,2
-1,r4858666-n911952,0,400,1611618579,7.7841064326191995,0.0,0.0,832,7776,0,0.0,0.0,7.78,0
-1,r4858666-n911952,0,410,1611618589,88.04180757068877,0.0,0.0,832,7776,0,0.0,0.0,88.04,2
-1,r4858666-n911952,0,420,1611618599,62.60170147678973,0.0,0.0,832,7776,0,0.0,0.0,62.6,1
-1,r4858666-n911952,0,430,1611618609,9.708334275146871,0.0,0.0,832,7776,0,0.0,0.0,9.71,0
-1,r4858666-n911952,0,440,1611618619,89.83722005449695,0.0,0.0,832,7776,0,0.0,0.0,89.84,2
-1,r4858666-n911952,0,450,1611618629,30.866866975439102,0.0,0.0,832,7776,0,0.0,0.0,30.87,1
-1,r4858666-n911952,0,460,1611618639,8.340767097707309,0.0,0.0,832,7776,0,0.0,0.0,8.34,0
-1,r4858666-n911952,0,470,1611618649,87.66315597502889,0.0,0.0,832,7776,0,0.0,0.0,87.66,2
-1,r4858666-n911952,0,480,1611618659,33.210309038025095,0.0,0.0,832,7776,0,0.0,0.0,33.21,1
-1,r4858666-n911952,0,490,1611618669,90.64886859881253,0.0,0.0,832,7776,0,0.0,0.0,90.65,2
-1,r4858666-n911952,0,500,1611618679,52.73932947448806,0.0,0.0,832,7776,0,0.0,0.0,52.74,1
-1,r4858666-n911952,0,510,1611618689,8.610959380569032,0.0,0.0,832,7776,0,0.0,0.0,8.61,0
-1,r4858666-n911952,0,520,1611618699,93.43929970306075,0.0,0.0,832,7776,0,0.0,0.0,93.44,2
-1,r4858666-n911952,0,530,1611618709,34.736405409011354,0.0,0.0,832,7776,0,0.0,0.0,34.74,1
-1,r4858666-n911952,0,540,1611618719,57.26699019968121,0.0,0.0,832,7776,0,0.0,0.0,57.27,1
-1,r4858666-n911952,0,550,1611618729,11.865413176584292,0.0,0.0,832,7776,0,0.0,0.0,11.87,0
-1,r4858666-n911952,0,560,1611618739,89.56834829870478,0.0,0.0,832,7776,0,0.0,0.0,89.57,2
-1,r4858666-n911952,0,570,1611618749,10.093554739241883,0.0,0.0,832,7776,0,0.0,0.0,10.09,0
-1,r4858666-n911952,0,580,1611618759,89.74569731287593,0.0,0.0,832,7776,0,0.0,0.0,89.75,2
-1,r4858666-n911952,0,590,1611618769,12.27461114946396,0.0,0.0,832,7776,0,0.0,0.0,12.27,0
-1,r4858666-n911952,0,600,1611618779,11.164833651788545,0.0,0.0,832,7776,0,0.0,0.0,11.16,0
-1,r4858666-n911952,0,610,1611618789,91.34796357669893,0.0,0.0,832,7776,0,0.0,0.0,91.35,2
-1,r4858666-n911952,0,620,1611618799,53.430631115791016,0.0,0.0,832,7776,0,0.0,0.0,53.43,1
-1,r4858666-n911952,0,630,1611618809,87.55787970543625,0.0,0.0,832,7776,0,0.0,0.0,87.56,2
-1,r4858666-n911952,0,640,1611618819,62.124711760740546,0.0,0.0,832,7776,0,0.0,0.0,62.12,1
-1,r4858666-n911952,0,650,1611618829,10.821634576938333,0.0,0.0,832,7776,0,0.0,0.0,10.82,0
-1,r4858666-n911952,0,660,1611618839,88.36320481273746,0.0,0.0,832,7776,0,0.0,0.0,88.36,2
-1,r4858666-n911952,0,670,1611618849,10.57557472990722,0.0,0.0,832,7776,0,0.0,0.0,10.58,0
-1,r4858666-n911952,0,680,1611618859,94.36804913103609,0.0,0.0,832,7776,0,0.0,0.0,94.37,2
-1,r4858666-n911952,0,690,1611618869,31.046093341815816,0.0,0.0,832,7776,0,0.0,0.0,31.05,1
-1,r4858666-n911952,0,700,1611618879,90.26915442116287,0.0,0.0,832,7776,0,0.0,0.0,90.27,2
-1,r4858666-n911952,0,710,1611618889,26.635636399008224,0.0,0.0,832,7776,0,0.0,0.0,26.64,0
-1,r4858666-n911952,0,720,1611618899,58.90761366989764,0.0,0.0,832,7776,0,0.0,0.0,58.91,1
-1,r4858666-n911952,0,730,1611618909,100.0,0.0,0.0,832,7776,0,0.0,0.0,100.0,2
-1,r4858666-n911952,0,740,1611618919,43.94308002650473,0.0,0.0,832,7776,0,0.0,0.0,43.94,1
-1,r4858666-n911952,0,750,1611618929,59.52100779404411,0.0,0.0,832,7776,0,0.0,0.0,59.52,1
-1,r4858666-n911952,0,760,1611618939,11.922600739374646,0.0,0.0,832,7776,0,0.0,0.0,11.92,0
-1,r4858666-n911952,0,770,1611618949,46.2830988571455,0.0,0.0,832,7776,0,0.0,0.0,46.28,1
-1,r4858666-n911952,0,780,1611618959,11.772696754364196,0.0,0.0,832,7776,0,0.0,0.0,11.77,0
-1,r4858666-n911952,0,790,1611618969,13.11354395275295,0.0,0.0,832,7776,0,0.0,0.0,13.11,0
-1,r4858666-n911952,0,800,1611618979,37.658221173344764,0.0,0.0,832,7776,0,0.0,0.0,37.66,1
-1,r4858666-n911952,0,810,1611618989,87.20429674902496,0.0,0.0,832,7776,0,0.0,0.0,87.2,2
-1,r4858666-n911952,0,820,1611618999,92.9011713524265,0.0,0.0,832,7776,0,0.0,0.0,92.9,2
-1,r4858666-n911952,0,830,1611619009,84.5146615968327,0.0,0.0,832,7776,0,0.0,0.0,84.51,2
-1,r4858666-n911952,0,840,1611619019,54.62392300843738,0.0,0.0,832,7776,0,0.0,0.0,54.62,1
-1,r4858666-n911952,0,850,1611619029,84.34407095837368,0.0,0.0,832,7776,0,0.0,0.0,84.34,2
-1,r4858666-n911952,0,860,1611619039,95.0464391414416,0.0,0.0,832,7776,0,0.0,0.0,95.05,2
-1,r4858666-n911952,0,870,1611619049,6.414420500346612,0.0,0.0,832,7776,0,0.0,0.0,6.41,0
-1,r4858666-n911952,0,880,1611619059,9.244075137121518,0.0,0.0,832,7776,0,0.0,0.0,9.24,0
-1,r4858666-n911952,0,890,1611619069,43.00395474817023,0.0,0.0,832,7776,0,0.0,0.0,43.0,1
-1,r4858666-n911952,0,900,1611619079,59.01475737975602,0.0,0.0,832,7776,0,0.0,0.0,59.01,1
-1,r4858666-n911952,0,910,1611619089,11.774314214303569,0.0,0.0,832,7776,0,0.0,0.0,11.77,0
-1,r4858666-n911952,0,920,1611619099,62.83634378028559,0.0,0.0,832,7776,0,0.0,0.0,62.84,1
-1,r4858666-n911952,0,930,1611619109,33.18132239254388,0.0,0.0,832,7776,0,0.0,0.0,33.18,1
-1,r4858666-n911952,0,940,1611619119,54.420334679497905,0.0,0.0,832,7776,0,0.0,0.0,54.42,1
-1,r4858666-n911952,0,950,1611619129,13.224180232597998,0.0,0.0,832,7776,0,0.0,0.0,13.22,0
-1,r4858666-n911952,0,960,1611619139,45.518740329257504,0.0,0.0,832,7776,0,0.0,0.0,45.52,1
-1,r4858666-n911952,0,970,1611619149,45.850509169796744,0.0,0.0,832,7776,0,0.0,0.0,45.85,1
-1,r4858666-n911952,0,980,1611619159,37.84459129942471,0.0,0.0,832,7776,0,0.0,0.0,37.84,1
-1,r4858666-n911952,0,990,1611619169,9.761097253239798,0.0,0.0,832,7776,0,0.0,0.0,9.76,0
-1,r4858666-n911952,0,1000,1611619179,47.428281015345725,0.0,0.0,832,7776,0,0.0,0.0,47.43,1
-1,r4858666-n911952,0,1010,1611619189,41.26913644034663,0.0,0.0,832,7776,0,0.0,0.0,41.27,1
-1,r4858666-n911952,0,1020,1611619199,93.5381363619439,0.0,0.0,832,7776,0,0.0,0.0,93.54,2
-1,r4858666-n911952,0,1030,1611619209,52.423088214660766,0.0,0.0,832,7776,0,0.0,0.0,52.42,1
-1,r4858666-n911952,0,1040,1611619219,11.279896135493514,0.0,0.0,832,7776,0,0.0,0.0,11.28,0
-1,r4858666-n911952,0,1050,1611619229,93.60651703685724,0.0,0.0,832,7776,0,0.0,0.0,93.61,2
-1,r4858666-n911952,0,1060,1611619239,87.09783810355339,0.0,0.0,832,7776,0,0.0,0.0,87.1,2
-1,r4858666-n911952,0,1070,1611619249,11.148089917114406,0.0,0.0,832,7776,0,0.0,0.0,11.15,0
-1,r4858666-n911952,0,1080,1611619259,83.55772299118358,0.0,0.0,832,7776,0,0.0,0.0,83.56,2
-1,r4858666-n911952,0,1090,1611619269,53.04340118182492,0.0,0.0,832,7776,0,0.0,0.0,53.04,1
-1,r4858666-n911952,0,1100,1611619279,14.299703590329857,0.0,0.0,832,7776,0,0.0,0.0,14.3,0
-1,r4858666-n911952,0,1110,1611619289,91.84744928558804,0.0,0.0,832,7776,0,0.0,0.0,91.85,2
-1,r4858666-n911952,0,1120,1611619299,45.44414248123999,0.0,0.0,832,7776,0,0.0,0.0,45.44,1
-1,r4858666-n911952,0,1130,1611619309,90.20995112968046,0.0,0.0,832,7776,0,0.0,0.0,90.21,2
-1,r4858666-n911952,0,1140,1611619319,10.160337283523699,0.0,0.0,832,7776,0,0.0,0.0,10.16,0
-1,r4858666-n911952,0,1150,1611619329,57.061262279230355,0.0,0.0,832,7776,0,0.0,0.0,57.06,1
-1,r4858666-n911952,0,1160,1611619339,39.98323699270935,0.0,0.0,832,7776,0,0.0,0.0,39.98,1
-1,r4858666-n911952,0,1170,1611619349,9.368912642547924,0.0,0.0,832,7776,0,0.0,0.0,9.37,0
-1,r4858666-n911952,0,1180,1611619359,49.69709193705444,0.0,0.0,832,7776,0,0.0,0.0,49.7,1
-1,r4858666-n911952,0,1190,1611619369,1.8684323490655004,0.0,0.0,832,7776,0,0.0,0.0,1.87,0
-1,r4858666-n911952,0,1200,1611619379,35.03825691060054,0.0,0.0,832,7776,0,0.0,0.0,35.04,1
-1,r4858666-n911952,0,1210,1611619389,93.49453014356608,0.0,0.0,832,7776,0,0.0,0.0,93.49,2
-1,r4858666-n911952,0,1220,1611619399,9.28799964688407,0.0,0.0,832,7776,0,0.0,0.0,9.29,0
-1,r4858666-n911952,0,1230,1611619409,11.21470206822858,0.0,0.0,832,7776,0,0.0,0.0,11.21,0
-1,r4858666-n911952,0,1240,1611619419,89.34234856573961,0.0,0.0,832,7776,0,0.0,0.0,89.34,2
-1,r4858666-n911952,0,1250,1611619429,88.46686645844007,0.0,0.0,832,7776,0,0.0,0.0,88.47,2
-1,r4858666-n911952,0,1260,1611619439,87.82123462230369,0.0,0.0,832,7776,0,0.0,0.0,87.82,2
-1,r4858666-n911952,0,1270,1611619449,93.6117541338969,0.0,0.0,832,7776,0,0.0,0.0,93.61,2
-1,r4858666-n911952,0,1280,1611619459,47.11225352877184,0.0,0.0,832,7776,0,0.0,0.0,47.11,1
-1,r4858666-n911952,0,1290,1611619469,5.370043403393082,0.0,0.0,832,7776,0,0.0,0.0,5.37,0
-1,r4858666-n911952,0,1300,1611619479,42.25630329848449,0.0,0.0,832,7776,0,0.0,0.0,42.26,1
-1,r4858666-n911952,0,1310,1611619489,37.75648169444391,0.0,0.0,832,7776,0,0.0,0.0,37.76,1
-1,r4858666-n911952,0,1320,1611619499,81.73080544972632,0.0,0.0,832,7776,0,0.0,0.0,81.73,2
-1,r4858666-n911952,0,1330,1611619509,8.106235513934065,0.0,0.0,832,7776,0,0.0,0.0,8.11,0
-1,r4858666-n911952,0,1340,1611619519,2.4493444910214084,0.0,0.0,832,7776,0,0.0,0.0,2.45,0
-1,r4858666-n911952,0,1350,1611619529,98.7605808263545,0.0,0.0,832,7776,0,0.0,0.0,98.76,2
-1,r4858666-n911952,0,1360,1611619539,42.19178103709935,0.0,0.0,832,7776,0,0.0,0.0,42.19,1
-1,r4858666-n911952,0,1370,1611619549,7.461278150118029,0.0,0.0,832,7776,0,0.0,0.0,7.46,0
-1,r4858666-n911952,0,1380,1611619559,47.18507636861186,0.0,0.0,832,7776,0,0.0,0.0,47.19,1
-1,r4858666-n911952,0,1390,1611619569,38.74096060646385,0.0,0.0,832,7776,0,0.0,0.0,38.74,1
-1,r4858666-n911952,0,1400,1611619579,48.34992366658164,0.0,0.0,832,7776,0,0.0,0.0,48.35,1
-1,r4858666-n911952,0,1410,1611619589,97.42319004850037,0.0,0.0,832,7776,0,0.0,0.0,97.42,2
-1,r4858666-n911952,0,1420,1611619599,88.15838499848418,0.0,0.0,832,7776,0,0.0,0.0,88.16,2
-1,r4858666-n911952,0,1430,1611619609,54.833287659109956,0.0,0.0,832,7776,0,0.0,0.0,54.83,1
-1,r4858666-n911952,0,1440,1611619619,63.710713844181726,0.0,0.0,832,7776,0,0.0,0.0,63.71,1
-1,r4858666-n911952,0,1450,1611619629,54.3361177367714,0.0,0.0,832,7776,0,0.0,0.0,54.34,1
-1,r4858666-n911952,0,1460,1611619639,55.12904194328485,0.0,0.0,832,7776,0,0.0,0.0,55.13,1
-1,r4858666-n911952,0,1470,1611619649,6.159808104762902,0.0,0.0,832,7776,0,0.0,0.0,6.16,0
-1,r4858666-n911952,0,1480,1611619659,11.129463312297968,0.0,0.0,832,7776,0,0.0,0.0,11.13,0
-1,r4858666-n911952,0,1490,1611619669,51.964102427696325,0.0,0.0,832,7776,0,0.0,0.0,51.96,1
-1,r4858666-n911952,0,1500,1611619679,48.45126551268393,0.0,0.0,832,7776,0,0.0,0.0,48.45,1
-1,r4858666-n911952,0,1510,1611619689,71.58805337407028,0.0,0.0,832,7776,0,0.0,0.0,71.59,2
-1,r4858666-n911952,0,1520,1611619699,38.937328266551205,0.0,0.0,832,7776,0,0.0,0.0,38.94,1
-1,r4858666-n911952,0,1530,1611619709,61.865042749831254,0.0,0.0,832,7776,0,0.0,0.0,61.87,1
-1,r4858666-n911952,0,1540,1611619719,92.97894602245805,0.0,0.0,832,7776,0,0.0,0.0,92.98,2
-1,r4858666-n911952,0,1550,1611619729,54.096155373283956,0.0,0.0,832,7776,0,0.0,0.0,54.1,1
-1,r4858666-n911952,0,1560,1611619739,78.02855033762798,0.0,0.0,832,7776,0,0.0,0.0,78.03,2
-1,r4858666-n911952,0,1570,1611619749,49.79969388560777,0.0,0.0,832,7776,0,0.0,0.0,49.8,1
-1,r4858666-n911952,0,1580,1611619759,7.002066134471088,0.0,0.0,832,7776,0,0.0,0.0,7.0,0
-1,r4858666-n911952,0,1590,1611619769,9.818971071383965,0.0,0.0,832,7776,0,0.0,0.0,9.82,0
-1,r4858666-n911952,0,1600,1611619779,13.150720326011877,0.0,0.0,832,7776,0,0.0,0.0,13.15,0
-1,r4858666-n911952,0,1610,1611619789,2.584404158800508,0.0,0.0,832,7776,0,0.0,0.0,2.58,0
-1,r4858666-n911952,0,1620,1611619799,15.620758333154381,0.0,0.0,832,7776,0,0.0,0.0,15.62,0
-1,r4858666-n911952,0,1630,1611619809,55.189907748450885,0.0,0.0,832,7776,0,0.0,0.0,55.19,1
-1,r4858666-n911952,0,1640,1611619819,51.22955045575701,0.0,0.0,832,7776,0,0.0,0.0,51.23,1
-1,r4858666-n911952,0,1650,1611619829,89.83148324915825,0.0,0.0,832,7776,0,0.0,0.0,89.83,2
-1,r4858666-n911952,0,1660,1611619839,53.23783598402743,0.0,0.0,832,7776,0,0.0,0.0,53.24,1
-1,r4858666-n911952,0,1670,1611619849,85.58885636537893,0.0,0.0,832,7776,0,0.0,0.0,85.59,2
-1,r4858666-n911952,0,1680,1611619859,50.25413054839172,0.0,0.0,832,7776,0,0.0,0.0,50.25,1
-1,r4858666-n911952,0,1690,1611619869,7.185071775515578,0.0,0.0,832,7776,0,0.0,0.0,7.19,0
-1,r4858666-n911952,0,1700,1611619879,6.652701162643309,0.0,0.0,832,7776,0,0.0,0.0,6.65,0
-1,r4858666-n911952,0,1710,1611619889,7.646083197718241,0.0,0.0,832,7776,0,0.0,0.0,7.65,0
-1,r4858666-n911952,0,1720,1611619899,92.79052402771248,0.0,0.0,832,7776,0,0.0,0.0,92.79,2
-1,r4858666-n911952,0,1730,1611619909,10.022765532336924,0.0,0.0,832,7776,0,0.0,0.0,10.02,0
-1,r4858666-n911952,0,1740,1611619919,66.79008937271684,0.0,0.0,832,7776,0,0.0,0.0,66.79,1
-1,r4858666-n911952,0,1750,1611619929,88.65375015723203,0.0,0.0,832,7776,0,0.0,0.0,88.65,2
-1,r4858666-n911952,0,1760,1611619939,89.61242375742756,0.0,0.0,832,7776,0,0.0,0.0,89.61,2
-1,r4858666-n911952,0,1770,1611619949,31.388790399848837,0.0,0.0,832,7776,0,0.0,0.0,31.39,1
-1,r4858666-n911952,0,1780,1611619959,86.47740887208951,0.0,0.0,832,7776,0,0.0,0.0,86.48,2
-1,r4858666-n911952,0,1790,1611619969,49.46458601523904,0.0,0.0,832,7776,0,0.0,0.0,49.46,1
-1,r4858666-n911952,0,1800,1611619979,8.69823700005206,0.0,0.0,832,7776,0,0.0,0.0,8.7,0
-1,r4858666-n911952,0,1810,1611619989,95.05261307048656,0.0,0.0,832,7776,0,0.0,0.0,95.05,2
-1,r4858666-n911952,0,1820,1611619999,78.67632431317956,0.0,0.0,832,7776,0,0.0,0.0,78.68,2
-1,r4858666-n911952,0,1830,1611620009,3.93316381265595,0.0,0.0,832,7776,0,0.0,0.0,3.93,0
-1,r4858666-n911952,0,1840,1611620019,8.756590394517435,0.0,0.0,832,7776,0,0.0,0.0,8.76,0
-1,r4858666-n911952,0,1850,1611620029,14.27245523454621,0.0,0.0,832,7776,0,0.0,0.0,14.27,0
-1,r4858666-n911952,0,1860,1611620039,12.56959611240357,0.0,0.0,832,7776,0,0.0,0.0,12.57,0
-1,r4858666-n911952,0,1870,1611620049,44.934079004601635,0.0,0.0,832,7776,0,0.0,0.0,44.93,1
-1,r4858666-n911952,0,1880,1611620059,95.49990344631485,0.0,0.0,832,7776,0,0.0,0.0,95.5,2
-1,r4858666-n911952,0,1890,1611620069,95.0270205294674,0.0,0.0,832,7776,0,0.0,0.0,95.03,2
-1,r4858666-n911952,0,1900,1611620079,40.39104422154839,0.0,0.0,832,7776,0,0.0,0.0,40.39,1
-1,r4858666-n911952,0,1910,1611620089,41.1724671965213,0.0,0.0,832,7776,0,0.0,0.0,41.17,1
-1,r4858666-n911952,0,1920,1611620099,47.26313635493807,0.0,0.0,832,7776,0,0.0,0.0,47.26,1
-1,r4858666-n911952,0,1930,1611620109,47.01166694519297,0.0,0.0,832,7776,0,0.0,0.0,47.01,1
-1,r4858666-n911952,0,1940,1611620119,13.376790343622535,0.0,0.0,832,7776,0,0.0,0.0,13.38,0
-1,r4858666-n911952,0,1950,1611620129,11.293072558260759,0.0,0.0,832,7776,0,0.0,0.0,11.29,0
-1,r4858666-n911952,0,1960,1611620139,83.43081236249526,0.0,0.0,832,7776,0,0.0,0.0,83.43,2
-1,r4858666-n911952,0,1970,1611620149,40.163772237215866,0.0,0.0,832,7776,0,0.0,0.0,40.16,1
-1,r4858666-n911952,0,1980,1611620159,85.72675418871891,0.0,0.0,832,7776,0,0.0,0.0,85.73,2
-1,r4858666-n911952,0,1990,1611620169,50.1963699835058,0.0,0.0,832,7776,0,0.0,0.0,50.2,1
-1,r4858666-n911952,0,2000,1611620179,13.403431413041021,0.0,0.0,832,7776,0,0.0,0.0,13.4,0
-1,r4858666-n911952,0,2010,1611620189,39.00195858746301,0.0,0.0,832,7776,0,0.0,0.0,39.0,1
-1,r4858666-n911952,0,2020,1611620199,63.55941043425172,0.0,0.0,832,7776,0,0.0,0.0,63.56,1
-1,r4858666-n911952,0,2030,1611620209,53.74894128053277,0.0,0.0,832,7776,0,0.0,0.0,53.75,1
-1,r4858666-n911952,0,2040,1611620219,81.73194781721233,0.0,0.0,832,7776,0,0.0,0.0,81.73,2
-1,r4858666-n911952,0,2050,1611620229,7.5494647352959685,0.0,0.0,832,7776,0,0.0,0.0,7.55,0
-1,r4858666-n911952,0,2060,1611620239,44.60196317171594,0.0,0.0,832,7776,0,0.0,0.0,44.6,1
-1,r4858666-n911952,0,2070,1611620249,96.70314992654474,0.0,0.0,832,7776,0,0.0,0.0,96.7,2
-1,r4858666-n911952,0,2080,1611620259,46.900362056601075,0.0,0.0,832,7776,0,0.0,0.0,46.9,1
-1,r4858666-n911952,0,2090,1611620269,88.94593104076894,0.0,0.0,832,7776,0,0.0,0.0,88.95,2
-1,r4858666-n911952,0,2100,1611620279,97.37067799393981,0.0,0.0,832,7776,0,0.0,0.0,97.37,2
-1,r4858666-n911952,0,2110,1611620289,14.274460704256985,0.0,0.0,832,7776,0,0.0,0.0,14.27,0
-1,r4858666-n911952,0,2120,1611620299,54.43606498050269,0.0,0.0,832,7776,0,0.0,0.0,54.44,1
-1,r4858666-n911952,0,2130,1611620309,9.935759212689097,0.0,0.0,832,7776,0,0.0,0.0,9.94,0
-1,r4858666-n911952,0,2140,1611620319,87.81799763983076,0.0,0.0,832,7776,0,0.0,0.0,87.82,2
-1,r4858666-n911952,0,2150,1611620329,14.39338426997735,0.0,0.0,832,7776,0,0.0,0.0,14.39,0
-1,r4858666-n911952,0,2160,1611620339,64.5079241321097,0.0,0.0,832,7776,0,0.0,0.0,64.51,1
-1,r4858666-n911952,0,2170,1611620349,60.474607330112434,0.0,0.0,832,7776,0,0.0,0.0,60.47,1
-1,r4858666-n911952,0,2180,1611620359,44.11673515563159,0.0,0.0,832,7776,0,0.0,0.0,44.12,1
-1,r4858666-n911952,0,2190,1611620369,95.45242383593748,0.0,0.0,832,7776,0,0.0,0.0,95.45,2
-1,r4858666-n911952,0,2200,1611620379,63.49921755326829,0.0,0.0,832,7776,0,0.0,0.0,63.5,1
-1,r4858666-n911952,0,2210,1611620389,89.6492542771259,0.0,0.0,832,7776,0,0.0,0.0,89.65,2
-1,r4858666-n911952,0,2220,1611620399,88.80016880763061,0.0,0.0,832,7776,0,0.0,0.0,88.8,2
-1,r4858666-n911952,0,2230,1611620409,11.191100965879409,0.0,0.0,832,7776,0,0.0,0.0,11.19,0
-1,r4858666-n911952,0,2240,1611620419,89.32218045821965,0.0,0.0,832,7776,0,0.0,0.0,89.32,2
-1,r4858666-n911952,0,2250,1611620429,39.47439806644958,0.0,0.0,832,7776,0,0.0,0.0,39.47,1
-1,r4858666-n911952,0,2260,1611620439,87.47215477459508,0.0,0.0,832,7776,0,0.0,0.0,87.47,2
-1,r4858666-n911952,0,2270,1611620449,90.17682714244833,0.0,0.0,832,7776,0,0.0,0.0,90.18,2
-1,r4858666-n911952,0,2280,1611620459,45.53429009603919,0.0,0.0,832,7776,0,0.0,0.0,45.53,1
-1,r4858666-n911952,0,2290,1611620469,37.566836280236174,0.0,0.0,832,7776,0,0.0,0.0,37.57,1
-1,r4858666-n911952,0,2300,1611620479,41.71904466503649,0.0,0.0,832,7776,0,0.0,0.0,41.72,1
-1,r4858666-n911952,0,2310,1611620489,12.216670158442225,0.0,0.0,832,7776,0,0.0,0.0,12.22,0
-1,r4858666-n911952,0,2320,1611620499,46.406274028516755,0.0,0.0,832,7776,0,0.0,0.0,46.41,1
-1,r4858666-n911952,0,2330,1611620509,93.39813964400611,0.0,0.0,832,7776,0,0.0,0.0,93.4,2
-1,r4858666-n911952,0,2340,1611620519,95.1687654353373,0.0,0.0,832,7776,0,0.0,0.0,95.17,2
-1,r4858666-n911952,0,2350,1611620529,10.644518023787755,0.0,0.0,832,7776,0,0.0,0.0,10.64,0
-1,r4858666-n911952,0,2360,1611620539,58.97308142277845,0.0,0.0,832,7776,0,0.0,0.0,58.97,1
